"cumulative_recovered","date_recovered","province","recovered"
293,"20-06-2020","Manitoba",0
293,"21-06-2020","Manitoba",0
293,"22-06-2020","Manitoba",0
293,"23-06-2020","Manitoba",0
293,"24-06-2020","Manitoba",0
294,"25-06-2020","Manitoba",1
300,"26-06-2020","Manitoba",6
300,"27-06-2020","Manitoba",0
300,"28-06-2020","Manitoba",0
300,"29-06-2020","Manitoba",0
300,"30-06-2020","Manitoba",0
300,"01-07-2020","Manitoba",0
302,"02-07-2020","Manitoba",2
302,"03-07-2020","Manitoba",0
302,"04-07-2020","Manitoba",0
302,"05-07-2020","Manitoba",0
304,"06-07-2020","Manitoba",2
307,"07-07-2020","Manitoba",3
312,"08-07-2020","Manitoba",5
314,"09-07-2020","Manitoba",2
314,"10-07-2020","Manitoba",0
314,"11-07-2020","Manitoba",0
314,"12-07-2020","Manitoba",0
317,"13-07-2020","Manitoba",3
318,"14-07-2020","Manitoba",1
318,"15-07-2020","Manitoba",0
318,"16-07-2020","Manitoba",0
318,"17-07-2020","Manitoba",0
318,"18-07-2020","Manitoba",0
318,"19-07-2020","Manitoba",0
318,"20-07-2020","Manitoba",0
318,"21-07-2020","Manitoba",0
318,"22-07-2020","Manitoba",0
319,"23-07-2020","Manitoba",1
319,"24-07-2020","Manitoba",0
319,"25-07-2020","Manitoba",0
319,"26-07-2020","Manitoba",0
319,"27-07-2020","Manitoba",0
319,"28-07-2020","Manitoba",0
325,"29-07-2020","Manitoba",6
325,"30-07-2020","Manitoba",0
337,"31-07-2020","Manitoba",12
337,"01-08-2020","Manitoba",0
337,"02-08-2020","Manitoba",0
337,"03-08-2020","Manitoba",0
341,"04-08-2020","Manitoba",4
342,"05-08-2020","Manitoba",1
348,"06-08-2020","Manitoba",6
351,"07-08-2020","Manitoba",3
351,"08-08-2020","Manitoba",0
352,"09-08-2020","Manitoba",1
354,"10-08-2020","Manitoba",2
360,"11-08-2020","Manitoba",6
368,"12-08-2020","Manitoba",8
377,"13-08-2020","Manitoba",9
389,"14-08-2020","Manitoba",12
443,"15-08-2020","Manitoba",54
483,"16-08-2020","Manitoba",40
490,"17-08-2020","Manitoba",7
502,"18-08-2020","Manitoba",12
528,"19-08-2020","Manitoba",26
537,"20-08-2020","Manitoba",9
553,"21-08-2020","Manitoba",16
570,"22-08-2020","Manitoba",17
576,"23-08-2020","Manitoba",6
586,"24-08-2020","Manitoba",10
606,"25-08-2020","Manitoba",20
622,"26-08-2020","Manitoba",16
643,"27-08-2020","Manitoba",21
664,"28-08-2020","Manitoba",21
693,"29-08-2020","Manitoba",29
710,"30-08-2020","Manitoba",17
731,"31-08-2020","Manitoba",21
759,"01-09-2020","Manitoba",28
776,"02-09-2020","Manitoba",17
791,"03-09-2020","Manitoba",15
835,"04-09-2020","Manitoba",44
852,"05-09-2020","Manitoba",17
898,"06-09-2020","Manitoba",46
910,"07-09-2020","Manitoba",12
940,"08-09-2020","Manitoba",30
945,"09-09-2020","Manitoba",5
1002,"10-09-2020","Manitoba",57
1090,"11-09-2020","Manitoba",88
1156,"12-09-2020","Manitoba",66
1173,"13-09-2020","Manitoba",17
1176,"14-09-2020","Manitoba",3
1181,"15-09-2020","Manitoba",5
1190,"16-09-2020","Manitoba",9
1191,"17-09-2020","Manitoba",1
1199,"18-09-2020","Manitoba",8
1211,"19-09-2020","Manitoba",12
1216,"20-09-2020","Manitoba",5
1227,"21-09-2020","Manitoba",11
1234,"22-09-2020","Manitoba",7
1238,"23-09-2020","Manitoba",4
1243,"24-09-2020","Manitoba",5
1258,"25-09-2020","Manitoba",15
1265,"26-09-2020","Manitoba",7
1272,"27-09-2020","Manitoba",7
1281,"28-09-2020","Manitoba",9
1327,"29-09-2020","Manitoba",46
1374,"30-09-2020","Manitoba",47
1388,"01-10-2020","Manitoba",14
1399,"02-10-2020","Manitoba",11
1409,"03-10-2020","Manitoba",10
1421,"04-10-2020","Manitoba",12
1429,"05-10-2020","Manitoba",8
1441,"06-10-2020","Manitoba",12
1448,"07-10-2020","Manitoba",7
1454,"08-10-2020","Manitoba",6
1465,"09-10-2020","Manitoba",11
1475,"10-10-2020","Manitoba",10
1483,"11-10-2020","Manitoba",8
1490,"12-10-2020","Manitoba",7
1496,"13-10-2020","Manitoba",6
1514,"14-10-2020","Manitoba",18
1533,"15-10-2020","Manitoba",19
1553,"16-10-2020","Manitoba",20
1572,"17-10-2020","Manitoba",19
1587,"18-10-2020","Manitoba",15
1597,"19-10-2020","Manitoba",10
1703,"20-10-2020","Manitoba",106
1809,"21-10-2020","Manitoba",106
1920,"22-10-2020","Manitoba",111
2032,"23-10-2020","Manitoba",112
2116,"24-10-2020","Manitoba",84
2142,"25-10-2020","Manitoba",26
2177,"26-10-2020","Manitoba",35
2236,"27-10-2020","Manitoba",59
2306,"28-10-2020","Manitoba",70
2423,"29-10-2020","Manitoba",117
2572,"30-10-2020","Manitoba",149
2646,"31-10-2020","Manitoba",74
2704,"01-11-2020","Manitoba",58
2740,"02-11-2020","Manitoba",36
2797,"03-11-2020","Manitoba",57
2892,"04-11-2020","Manitoba",95
2920,"05-11-2020","Manitoba",28
3037,"06-11-2020","Manitoba",117
3126,"07-11-2020","Manitoba",89
3175,"08-11-2020","Manitoba",49
3234,"09-11-2020","Manitoba",59
3374,"10-11-2020","Manitoba",140
3509,"11-11-2020","Manitoba",135
3620,"12-11-2020","Manitoba",111
3772,"13-11-2020","Manitoba",152
3891,"14-11-2020","Manitoba",119
4070,"15-11-2020","Manitoba",179
4156,"16-11-2020","Manitoba",86
4324,"17-11-2020","Manitoba",168
4432,"18-11-2020","Manitoba",108
4655,"19-11-2020","Manitoba",223
4851,"20-11-2020","Manitoba",196
5075,"21-11-2020","Manitoba",224
5193,"22-11-2020","Manitoba",118
5353,"23-11-2020","Manitoba",160
5633,"24-11-2020","Manitoba",280
5893,"25-11-2020","Manitoba",260
6177,"26-11-2020","Manitoba",284
6487,"27-11-2020","Manitoba",310
6804,"28-11-2020","Manitoba",317
7010,"29-11-2020","Manitoba",206
7253,"30-11-2020","Manitoba",243
7713,"01-12-2020","Manitoba",460
8072,"02-12-2020","Manitoba",359
8268,"03-12-2020","Manitoba",196
8535,"04-12-2020","Manitoba",267
8927,"05-12-2020","Manitoba",392
9195,"06-12-2020","Manitoba",268
13262,"07-12-2020","Manitoba",4067
13577,"08-12-2020","Manitoba",315
13869,"09-12-2020","Manitoba",292
14116,"10-12-2020","Manitoba",247
14410,"11-12-2020","Manitoba",294
14637,"12-12-2020","Manitoba",227
14805,"13-12-2020","Manitoba",168
14974,"14-12-2020","Manitoba",169
15265,"15-12-2020","Manitoba",291
15506,"16-12-2020","Manitoba",241
15681,"17-12-2020","Manitoba",175
16248,"18-12-2020","Manitoba",567
16406,"19-12-2020","Manitoba",158
16541,"20-12-2020","Manitoba",135
16717,"21-12-2020","Manitoba",176
18208,"22-12-2020","Manitoba",1491
18349,"23-12-2020","Manitoba",141
18518,"24-12-2020","Manitoba",169
18518,"25-12-2020","Manitoba",0
18518,"26-12-2020","Manitoba",0
19012,"27-12-2020","Manitoba",494
19156,"28-12-2020","Manitoba",144
19302,"29-12-2020","Manitoba",146
19408,"30-12-2020","Manitoba",106
19528,"31-12-2020","Manitoba",120
19528,"01-01-2021","Manitoba",0
19789,"02-01-2021","Manitoba",261
19982,"03-01-2021","Manitoba",193
20133,"04-01-2021","Manitoba",151
20252,"05-01-2021","Manitoba",119
20376,"06-01-2021","Manitoba",124
20519,"07-01-2021","Manitoba",143
20655,"08-01-2021","Manitoba",136
20769,"09-01-2021","Manitoba",114
20850,"10-01-2021","Manitoba",81
22295,"11-01-2021","Manitoba",1445
22692,"12-01-2021","Manitoba",397
23014,"13-01-2021","Manitoba",322
23313,"14-01-2021","Manitoba",299
23478,"15-01-2021","Manitoba",165
23575,"16-01-2021","Manitoba",97
23661,"17-01-2021","Manitoba",86
23748,"18-01-2021","Manitoba",87
23869,"19-01-2021","Manitoba",121
23968,"20-01-2021","Manitoba",99
24091,"21-01-2021","Manitoba",123
0,"12-02-2020","New Brunswick",0
0,"13-02-2020","New Brunswick",0
0,"14-02-2020","New Brunswick",0
0,"15-02-2020","New Brunswick",0
0,"16-02-2020","New Brunswick",0
0,"17-02-2020","New Brunswick",0
0,"18-02-2020","New Brunswick",0
0,"19-02-2020","New Brunswick",0
0,"20-02-2020","New Brunswick",0
0,"21-02-2020","New Brunswick",0
0,"22-02-2020","New Brunswick",0
0,"23-02-2020","New Brunswick",0
0,"24-02-2020","New Brunswick",0
0,"25-02-2020","New Brunswick",0
0,"26-02-2020","New Brunswick",0
0,"27-02-2020","New Brunswick",0
0,"28-02-2020","New Brunswick",0
0,"29-02-2020","New Brunswick",0
0,"01-03-2020","New Brunswick",0
0,"02-03-2020","New Brunswick",0
0,"03-03-2020","New Brunswick",0
0,"04-03-2020","New Brunswick",0
0,"05-03-2020","New Brunswick",0
0,"06-03-2020","New Brunswick",0
0,"07-03-2020","New Brunswick",0
0,"08-03-2020","New Brunswick",0
0,"09-03-2020","New Brunswick",0
0,"10-03-2020","New Brunswick",0
0,"11-03-2020","New Brunswick",0
0,"12-03-2020","New Brunswick",0
0,"13-03-2020","New Brunswick",0
0,"14-03-2020","New Brunswick",0
0,"15-03-2020","New Brunswick",0
0,"16-03-2020","New Brunswick",0
0,"17-03-2020","New Brunswick",0
0,"18-03-2020","New Brunswick",0
0,"19-03-2020","New Brunswick",0
0,"20-03-2020","New Brunswick",0
0,"21-03-2020","New Brunswick",0
0,"22-03-2020","New Brunswick",0
0,"23-03-2020","New Brunswick",0
0,"24-03-2020","New Brunswick",0
0,"25-03-2020","New Brunswick",0
0,"26-03-2020","New Brunswick",0
1,"27-03-2020","New Brunswick",1
2,"28-03-2020","New Brunswick",1
2,"29-03-2020","New Brunswick",0
2,"30-03-2020","New Brunswick",0
9,"31-03-2020","New Brunswick",7
14,"01-04-2020","New Brunswick",5
22,"02-04-2020","New Brunswick",8
25,"03-04-2020","New Brunswick",3
28,"04-04-2020","New Brunswick",3
28,"05-04-2020","New Brunswick",0
30,"06-04-2020","New Brunswick",2
39,"07-04-2020","New Brunswick",9
50,"08-04-2020","New Brunswick",11
53,"09-04-2020","New Brunswick",3
60,"10-04-2020","New Brunswick",7
70,"11-04-2020","New Brunswick",10
70,"12-04-2020","New Brunswick",0
74,"13-04-2020","New Brunswick",4
75,"14-04-2020","New Brunswick",1
77,"15-04-2020","New Brunswick",2
80,"16-04-2020","New Brunswick",3
83,"17-04-2020","New Brunswick",3
87,"18-04-2020","New Brunswick",4
92,"19-04-2020","New Brunswick",5
98,"20-04-2020","New Brunswick",6
102,"21-04-2020","New Brunswick",4
104,"22-04-2020","New Brunswick",2
104,"23-04-2020","New Brunswick",0
107,"24-04-2020","New Brunswick",3
107,"25-04-2020","New Brunswick",0
111,"26-04-2020","New Brunswick",4
112,"27-04-2020","New Brunswick",1
114,"28-04-2020","New Brunswick",2
114,"29-04-2020","New Brunswick",0
114,"30-04-2020","New Brunswick",0
116,"01-05-2020","New Brunswick",2
118,"02-05-2020","New Brunswick",2
118,"03-05-2020","New Brunswick",0
118,"04-05-2020","New Brunswick",0
118,"05-05-2020","New Brunswick",0
118,"06-05-2020","New Brunswick",0
118,"07-05-2020","New Brunswick",0
118,"08-05-2020","New Brunswick",0
118,"09-05-2020","New Brunswick",0
118,"10-05-2020","New Brunswick",0
118,"11-05-2020","New Brunswick",0
118,"12-05-2020","New Brunswick",0
118,"13-05-2020","New Brunswick",0
118,"14-05-2020","New Brunswick",0
119,"15-05-2020","New Brunswick",1
120,"16-05-2020","New Brunswick",1
120,"17-05-2020","New Brunswick",0
120,"18-05-2020","New Brunswick",0
120,"19-05-2020","New Brunswick",0
120,"20-05-2020","New Brunswick",0
120,"21-05-2020","New Brunswick",0
120,"22-05-2020","New Brunswick",0
120,"23-05-2020","New Brunswick",0
120,"24-05-2020","New Brunswick",0
120,"25-05-2020","New Brunswick",0
120,"26-05-2020","New Brunswick",0
120,"27-05-2020","New Brunswick",0
120,"28-05-2020","New Brunswick",0
120,"29-05-2020","New Brunswick",0
120,"30-05-2020","New Brunswick",0
120,"31-05-2020","New Brunswick",0
120,"01-06-2020","New Brunswick",0
120,"02-06-2020","New Brunswick",0
120,"03-06-2020","New Brunswick",0
120,"04-06-2020","New Brunswick",0
121,"05-06-2020","New Brunswick",1
121,"06-06-2020","New Brunswick",0
121,"07-06-2020","New Brunswick",0
121,"08-06-2020","New Brunswick",0
121,"09-06-2020","New Brunswick",0
121,"10-06-2020","New Brunswick",0
123,"11-06-2020","New Brunswick",2
125,"12-06-2020","New Brunswick",2
126,"13-06-2020","New Brunswick",1
129,"14-06-2020","New Brunswick",3
129,"15-06-2020","New Brunswick",0
131,"16-06-2020","New Brunswick",2
133,"17-06-2020","New Brunswick",2
135,"18-06-2020","New Brunswick",2
135,"19-06-2020","New Brunswick",0
135,"20-06-2020","New Brunswick",0
135,"21-06-2020","New Brunswick",0
135,"22-06-2020","New Brunswick",0
143,"23-06-2020","New Brunswick",8
147,"24-06-2020","New Brunswick",4
149,"25-06-2020","New Brunswick",2
150,"26-06-2020","New Brunswick",1
154,"27-06-2020","New Brunswick",4
158,"28-06-2020","New Brunswick",4
158,"29-06-2020","New Brunswick",0
159,"30-06-2020","New Brunswick",1
160,"01-07-2020","New Brunswick",1
160,"02-07-2020","New Brunswick",0
161,"03-07-2020","New Brunswick",1
162,"04-07-2020","New Brunswick",1
162,"05-07-2020","New Brunswick",0
162,"06-07-2020","New Brunswick",0
162,"07-07-2020","New Brunswick",0
162,"08-07-2020","New Brunswick",0
163,"09-07-2020","New Brunswick",1
163,"10-07-2020","New Brunswick",0
163,"11-07-2020","New Brunswick",0
163,"12-07-2020","New Brunswick",0
163,"13-07-2020","New Brunswick",0
163,"14-07-2020","New Brunswick",0
163,"15-07-2020","New Brunswick",0
163,"16-07-2020","New Brunswick",0
163,"17-07-2020","New Brunswick",0
163,"18-07-2020","New Brunswick",0
163,"19-07-2020","New Brunswick",0
163,"20-07-2020","New Brunswick",0
163,"21-07-2020","New Brunswick",0
165,"22-07-2020","New Brunswick",2
165,"23-07-2020","New Brunswick",0
165,"24-07-2020","New Brunswick",0
165,"25-07-2020","New Brunswick",0
165,"26-07-2020","New Brunswick",0
165,"27-07-2020","New Brunswick",0
165,"28-07-2020","New Brunswick",0
165,"29-07-2020","New Brunswick",0
166,"30-07-2020","New Brunswick",1
166,"31-07-2020","New Brunswick",0
166,"01-08-2020","New Brunswick",0
166,"02-08-2020","New Brunswick",0
168,"03-08-2020","New Brunswick",2
168,"04-08-2020","New Brunswick",0
168,"05-08-2020","New Brunswick",0
168,"06-08-2020","New Brunswick",0
168,"07-08-2020","New Brunswick",0
168,"08-08-2020","New Brunswick",0
168,"09-08-2020","New Brunswick",0
168,"10-08-2020","New Brunswick",0
168,"11-08-2020","New Brunswick",0
168,"12-08-2020","New Brunswick",0
169,"13-08-2020","New Brunswick",1
169,"14-08-2020","New Brunswick",0
169,"15-08-2020","New Brunswick",0
169,"16-08-2020","New Brunswick",0
169,"17-08-2020","New Brunswick",0
171,"18-08-2020","New Brunswick",2
172,"19-08-2020","New Brunswick",1
178,"20-08-2020","New Brunswick",6
178,"21-08-2020","New Brunswick",0
178,"22-08-2020","New Brunswick",0
178,"23-08-2020","New Brunswick",0
178,"24-08-2020","New Brunswick",0
178,"25-08-2020","New Brunswick",0
180,"26-08-2020","New Brunswick",2
181,"27-08-2020","New Brunswick",1
182,"28-08-2020","New Brunswick",1
183,"29-08-2020","New Brunswick",1
185,"30-08-2020","New Brunswick",2
185,"31-08-2020","New Brunswick",0
186,"01-09-2020","New Brunswick",1
186,"02-09-2020","New Brunswick",0
186,"03-09-2020","New Brunswick",0
186,"04-09-2020","New Brunswick",0
186,"05-09-2020","New Brunswick",0
187,"06-09-2020","New Brunswick",1
187,"07-09-2020","New Brunswick",0
188,"08-09-2020","New Brunswick",1
188,"09-09-2020","New Brunswick",0
188,"10-09-2020","New Brunswick",0
189,"11-09-2020","New Brunswick",1
189,"12-09-2020","New Brunswick",0
189,"13-09-2020","New Brunswick",0
189,"14-09-2020","New Brunswick",0
189,"15-09-2020","New Brunswick",0
189,"16-09-2020","New Brunswick",0
190,"17-09-2020","New Brunswick",1
191,"18-09-2020","New Brunswick",1
191,"19-09-2020","New Brunswick",0
191,"20-09-2020","New Brunswick",0
191,"21-09-2020","New Brunswick",0
191,"22-09-2020","New Brunswick",0
191,"23-09-2020","New Brunswick",0
191,"24-09-2020","New Brunswick",0
191,"25-09-2020","New Brunswick",0
191,"26-09-2020","New Brunswick",0
191,"27-09-2020","New Brunswick",0
191,"28-09-2020","New Brunswick",0
192,"29-09-2020","New Brunswick",1
192,"30-09-2020","New Brunswick",0
192,"01-10-2020","New Brunswick",0
193,"02-10-2020","New Brunswick",1
193,"03-10-2020","New Brunswick",0
196,"04-10-2020","New Brunswick",3
196,"05-10-2020","New Brunswick",0
198,"06-10-2020","New Brunswick",2
198,"07-10-2020","New Brunswick",0
199,"08-10-2020","New Brunswick",1
199,"09-10-2020","New Brunswick",0
199,"10-10-2020","New Brunswick",0
199,"11-10-2020","New Brunswick",0
200,"12-10-2020","New Brunswick",1
200,"13-10-2020","New Brunswick",0
200,"14-10-2020","New Brunswick",0
201,"15-10-2020","New Brunswick",1
203,"16-10-2020","New Brunswick",2
203,"17-10-2020","New Brunswick",0
203,"18-10-2020","New Brunswick",0
207,"19-10-2020","New Brunswick",4
215,"20-10-2020","New Brunswick",8
223,"21-10-2020","New Brunswick",8
237,"22-10-2020","New Brunswick",14
245,"23-10-2020","New Brunswick",8
250,"24-10-2020","New Brunswick",5
257,"25-10-2020","New Brunswick",7
265,"26-10-2020","New Brunswick",8
273,"27-10-2020","New Brunswick",8
284,"28-10-2020","New Brunswick",11
294,"29-10-2020","New Brunswick",10
297,"30-10-2020","New Brunswick",3
299,"31-10-2020","New Brunswick",2
303,"01-11-2020","New Brunswick",4
305,"02-11-2020","New Brunswick",2
309,"03-11-2020","New Brunswick",4
313,"04-11-2020","New Brunswick",4
315,"05-11-2020","New Brunswick",2
320,"06-11-2020","New Brunswick",5
321,"07-11-2020","New Brunswick",1
324,"08-11-2020","New Brunswick",3
328,"09-11-2020","New Brunswick",4
332,"10-11-2020","New Brunswick",4
333,"11-11-2020","New Brunswick",1
337,"12-11-2020","New Brunswick",4
338,"13-11-2020","New Brunswick",1
339,"14-11-2020","New Brunswick",1
339,"15-11-2020","New Brunswick",0
341,"16-11-2020","New Brunswick",2
341,"17-11-2020","New Brunswick",0
342,"18-11-2020","New Brunswick",1
343,"19-11-2020","New Brunswick",1
344,"20-11-2020","New Brunswick",1
347,"21-11-2020","New Brunswick",3
347,"22-11-2020","New Brunswick",0
349,"23-11-2020","New Brunswick",2
350,"24-11-2020","New Brunswick",1
352,"25-11-2020","New Brunswick",2
353,"26-11-2020","New Brunswick",1
356,"27-11-2020","New Brunswick",3
363,"28-11-2020","New Brunswick",7
369,"29-11-2020","New Brunswick",6
374,"30-11-2020","New Brunswick",5
385,"01-12-2020","New Brunswick",11
388,"02-12-2020","New Brunswick",3
402,"03-12-2020","New Brunswick",14
410,"04-12-2020","New Brunswick",8
425,"05-12-2020","New Brunswick",15
445,"06-12-2020","New Brunswick",20
448,"07-12-2020","New Brunswick",3
452,"08-12-2020","New Brunswick",4
461,"09-12-2020","New Brunswick",9
464,"10-12-2020","New Brunswick",3
468,"11-12-2020","New Brunswick",4
475,"12-12-2020","New Brunswick",7
484,"13-12-2020","New Brunswick",9
490,"14-12-2020","New Brunswick",6
503,"15-12-2020","New Brunswick",13
507,"16-12-2020","New Brunswick",4
509,"17-12-2020","New Brunswick",2
512,"18-12-2020","New Brunswick",3
520,"19-12-2020","New Brunswick",8
520,"20-12-2020","New Brunswick",0
521,"21-12-2020","New Brunswick",1
525,"22-12-2020","New Brunswick",4
530,"23-12-2020","New Brunswick",5
534,"24-12-2020","New Brunswick",4
536,"25-12-2020","New Brunswick",2
543,"26-12-2020","New Brunswick",7
549,"27-12-2020","New Brunswick",6
551,"28-12-2020","New Brunswick",2
555,"29-12-2020","New Brunswick",4
560,"30-12-2020","New Brunswick",5
561,"31-12-2020","New Brunswick",1
567,"01-01-2021","New Brunswick",6
567,"02-01-2021","New Brunswick",0
567,"03-01-2021","New Brunswick",0
570,"04-01-2021","New Brunswick",3
572,"05-01-2021","New Brunswick",2
573,"06-01-2021","New Brunswick",1
577,"07-01-2021","New Brunswick",4
582,"08-01-2021","New Brunswick",5
584,"09-01-2021","New Brunswick",2
585,"10-01-2021","New Brunswick",1
586,"11-01-2021","New Brunswick",1
586,"12-01-2021","New Brunswick",0
593,"13-01-2021","New Brunswick",7
600,"14-01-2021","New Brunswick",7
615,"15-01-2021","New Brunswick",15
631,"16-01-2021","New Brunswick",16
642,"17-01-2021","New Brunswick",11
656,"18-01-2021","New Brunswick",14
674,"19-01-2021","New Brunswick",18
694,"20-01-2021","New Brunswick",20
719,"21-01-2021","New Brunswick",25
0,"12-02-2020","NL",0
0,"13-02-2020","NL",0
0,"14-02-2020","NL",0
0,"15-02-2020","NL",0
0,"16-02-2020","NL",0
0,"17-02-2020","NL",0
0,"18-02-2020","NL",0
0,"19-02-2020","NL",0
0,"20-02-2020","NL",0
0,"21-02-2020","NL",0
0,"22-02-2020","NL",0
0,"23-02-2020","NL",0
0,"24-02-2020","NL",0
0,"25-02-2020","NL",0
0,"26-02-2020","NL",0
0,"27-02-2020","NL",0
0,"28-02-2020","NL",0
0,"29-02-2020","NL",0
0,"01-03-2020","NL",0
0,"02-03-2020","NL",0
0,"03-03-2020","NL",0
0,"04-03-2020","NL",0
0,"05-03-2020","NL",0
0,"06-03-2020","NL",0
0,"07-03-2020","NL",0
0,"08-03-2020","NL",0
0,"09-03-2020","NL",0
0,"10-03-2020","NL",0
0,"11-03-2020","NL",0
0,"12-03-2020","NL",0
0,"13-03-2020","NL",0
0,"14-03-2020","NL",0
0,"15-03-2020","NL",0
0,"16-03-2020","NL",0
0,"17-03-2020","NL",0
0,"18-03-2020","NL",0
0,"19-03-2020","NL",0
0,"20-03-2020","NL",0
0,"21-03-2020","NL",0
0,"22-03-2020","NL",0
0,"23-03-2020","NL",0
0,"24-03-2020","NL",0
0,"25-03-2020","NL",0
0,"26-03-2020","NL",0
1,"27-03-2020","NL",1
4,"28-03-2020","NL",3
4,"29-03-2020","NL",0
7,"30-03-2020","NL",3
7,"31-03-2020","NL",0
10,"01-04-2020","NL",3
10,"02-04-2020","NL",0
11,"03-04-2020","NL",1
18,"04-04-2020","NL",7
28,"05-04-2020","NL",10
32,"06-04-2020","NL",4
49,"07-04-2020","NL",17
74,"08-04-2020","NL",25
96,"09-04-2020","NL",22
103,"10-04-2020","NL",7
120,"11-04-2020","NL",17
129,"12-04-2020","NL",9
133,"13-04-2020","NL",4
149,"14-04-2020","NL",16
159,"15-04-2020","NL",10
170,"16-04-2020","NL",11
176,"17-04-2020","NL",6
189,"18-04-2020","NL",13
191,"19-04-2020","NL",2
191,"20-04-2020","NL",0
194,"21-04-2020","NL",3
199,"22-04-2020","NL",5
205,"23-04-2020","NL",6
207,"24-04-2020","NL",2
208,"25-04-2020","NL",1
219,"26-04-2020","NL",11
221,"27-04-2020","NL",2
222,"28-04-2020","NL",1
225,"29-04-2020","NL",3
225,"30-04-2020","NL",0
230,"01-05-2020","NL",5
231,"02-05-2020","NL",1
232,"03-05-2020","NL",1
233,"04-05-2020","NL",1
241,"05-05-2020","NL",8
244,"06-05-2020","NL",3
244,"07-05-2020","NL",0
244,"08-05-2020","NL",0
244,"09-05-2020","NL",0
244,"10-05-2020","NL",0
244,"11-05-2020","NL",0
247,"12-05-2020","NL",3
247,"13-05-2020","NL",0
248,"14-05-2020","NL",1
248,"15-05-2020","NL",0
249,"16-05-2020","NL",1
249,"17-05-2020","NL",0
249,"18-05-2020","NL",0
250,"19-05-2020","NL",1
253,"20-05-2020","NL",3
253,"21-05-2020","NL",0
253,"22-05-2020","NL",0
254,"23-05-2020","NL",1
254,"24-05-2020","NL",0
254,"25-05-2020","NL",0
255,"26-05-2020","NL",1
255,"27-05-2020","NL",0
255,"28-05-2020","NL",0
255,"29-05-2020","NL",0
255,"30-05-2020","NL",0
255,"31-05-2020","NL",0
255,"01-06-2020","NL",0
256,"02-06-2020","NL",1
256,"03-06-2020","NL",0
256,"04-06-2020","NL",0
256,"05-06-2020","NL",0
256,"06-06-2020","NL",0
256,"07-06-2020","NL",0
256,"08-06-2020","NL",0
256,"09-06-2020","NL",0
256,"10-06-2020","NL",0
256,"11-06-2020","NL",0
256,"12-06-2020","NL",0
256,"13-06-2020","NL",0
256,"14-06-2020","NL",0
257,"15-06-2020","NL",1
257,"16-06-2020","NL",0
257,"17-06-2020","NL",0
258,"18-06-2020","NL",1
258,"19-06-2020","NL",0
258,"20-06-2020","NL",0
258,"21-06-2020","NL",0
258,"22-06-2020","NL",0
258,"23-06-2020","NL",0
258,"24-06-2020","NL",0
258,"25-06-2020","NL",0
258,"26-06-2020","NL",0
258,"27-06-2020","NL",0
258,"28-06-2020","NL",0
258,"29-06-2020","NL",0
258,"30-06-2020","NL",0
258,"01-07-2020","NL",0
258,"02-07-2020","NL",0
258,"03-07-2020","NL",0
258,"04-07-2020","NL",0
258,"05-07-2020","NL",0
258,"06-07-2020","NL",0
258,"07-07-2020","NL",0
258,"08-07-2020","NL",0
258,"09-07-2020","NL",0
258,"10-07-2020","NL",0
258,"11-07-2020","NL",0
258,"12-07-2020","NL",0
258,"13-07-2020","NL",0
258,"14-07-2020","NL",0
258,"15-07-2020","NL",0
258,"16-07-2020","NL",0
259,"17-07-2020","NL",1
259,"18-07-2020","NL",0
259,"19-07-2020","NL",0
259,"20-07-2020","NL",0
259,"21-07-2020","NL",0
259,"22-07-2020","NL",0
259,"23-07-2020","NL",0
259,"24-07-2020","NL",0
259,"25-07-2020","NL",0
259,"26-07-2020","NL",0
259,"27-07-2020","NL",0
259,"28-07-2020","NL",0
259,"29-07-2020","NL",0
259,"30-07-2020","NL",0
259,"31-07-2020","NL",0
259,"01-08-2020","NL",0
259,"02-08-2020","NL",0
259,"03-08-2020","NL",0
260,"04-08-2020","NL",1
263,"05-08-2020","NL",3
263,"06-08-2020","NL",0
263,"07-08-2020","NL",0
263,"08-08-2020","NL",0
263,"09-08-2020","NL",0
263,"10-08-2020","NL",0
263,"11-08-2020","NL",0
263,"12-08-2020","NL",0
263,"13-08-2020","NL",0
263,"14-08-2020","NL",0
263,"15-08-2020","NL",0
263,"16-08-2020","NL",0
263,"17-08-2020","NL",0
263,"18-08-2020","NL",0
263,"19-08-2020","NL",0
263,"20-08-2020","NL",0
265,"21-08-2020","NL",2
265,"22-08-2020","NL",0
265,"23-08-2020","NL",0
265,"24-08-2020","NL",0
265,"25-08-2020","NL",0
265,"26-08-2020","NL",0
265,"27-08-2020","NL",0
265,"28-08-2020","NL",0
265,"29-08-2020","NL",0
265,"30-08-2020","NL",0
265,"31-08-2020","NL",0
265,"01-09-2020","NL",0
265,"02-09-2020","NL",0
265,"03-09-2020","NL",0
265,"04-09-2020","NL",0
265,"05-09-2020","NL",0
265,"06-09-2020","NL",0
265,"07-09-2020","NL",0
265,"08-09-2020","NL",0
266,"09-09-2020","NL",1
266,"10-09-2020","NL",0
266,"11-09-2020","NL",0
266,"12-09-2020","NL",0
266,"13-09-2020","NL",0
266,"14-09-2020","NL",0
266,"15-09-2020","NL",0
267,"16-09-2020","NL",1
267,"17-09-2020","NL",0
267,"18-09-2020","NL",0
267,"19-09-2020","NL",0
268,"20-09-2020","NL",1
268,"21-09-2020","NL",0
268,"22-09-2020","NL",0
268,"23-09-2020","NL",0
268,"24-09-2020","NL",0
